x; Xe; ne; tau; dtau_dx; ddtau_ddx; g_tilde; dg_tilde_dx; ddg_tilde_ddx; sound_horizon; t(x)
-6.43089; 1; 4.54879e+07; 30.0598; -44.1263; 62.7844; 3.88947e-12; 1.66032e-10; 6.84438e-09; 6.30162e+24; 2.98475e+13
-6.42849; 1; 4.51615e+07; 29.954; -43.9758; 62.5772; 4.30845e-12; 1.83332e-10; 7.56969e-09; 6.31029e+24; 2.99645e+13
-6.42609; 1; 4.48374e+07; 29.8487; -43.8259; 62.3707; 4.77104e-12; 2.02373e-10; 8.295e-09; 6.31896e+24; 3.00819e+13
-6.42368; 1; 4.45157e+07; 29.7436; -43.6764; 62.1648; 5.28143e-12; 2.23156e-10; 9.02032e-09; 6.32764e+24; 3.01998e+13
-6.42128; 1; 4.41963e+07; 29.639; -43.5274; 61.9595; 5.84401e-12; 2.45975e-10; 1.00143e-08; 6.33633e+24; 3.03181e+13
-6.41888; 1; 4.38791e+07; 29.5347; -43.3789; 61.7549; 6.4643e-12; 2.71236e-10; 1.10325e-08; 6.34502e+24; 3.04368e+13
-6.41648; 1; 4.35643e+07; 29.4307; -43.2309; 61.5509; 7.14816e-12; 2.98942e-10; 1.20508e-08; 6.35372e+24; 3.05561e+13
-6.41408; 1; 4.32517e+07; 29.3271; -43.0834; 61.3476; 7.90147e-12; 3.29105e-10; 1.31354e-08; 6.36243e+24; 3.06757e+13
-6.41168; 1; 4.29413e+07; 29.2239; -42.9364; 61.1449; 8.73069e-12; 3.62343e-10; 1.45577e-08; 6.37114e+24; 3.07958e+13
-6.40928; 1; 4.26332e+07; 29.121; -42.7899; 60.9428; 9.64379e-12; 3.98996e-10; 1.598e-08; 6.37986e+24; 3.09164e+13
-6.40688; 1; 4.23273e+07; 29.0184; -42.6438; 60.7414; 1.0649e-11; 4.39063e-10; 1.74024e-08; 6.38859e+24; 3.10374e+13
-6.40448; 1; 4.20235e+07; 28.9162; -42.4983; 60.5406; 1.17545e-11; 4.82657e-10; 1.90526e-08; 6.39732e+24; 3.11589e+13
-6.40208; 1; 4.1722e+07; 28.8144; -42.3532; 60.3404; 1.29699e-11; 5.30765e-10; 2.10294e-08; 6.40606e+24; 3.12809e+13
-6.39968; 1; 4.14226e+07; 28.7129; -42.2086; 60.1408; 1.43065e-11; 5.83618e-10; 2.30061e-08; 6.4148e+24; 3.14033e+13
-6.39728; 1; 4.11254e+07; 28.6118; -42.0644; 59.9419; 1.57756e-11; 6.41216e-10; 2.49829e-08; 6.42355e+24; 3.15262e+13
-6.39488; 1; 4.08303e+07; 28.511; -41.9208; 59.7436; 1.73889e-11; 7.03953e-10; 2.74578e-08; 6.43231e+24; 3.16495e+13
-6.39248; 1; 4.05373e+07; 28.4105; -41.7776; 59.546; 1.91605e-11; 7.73146e-10; 3.01915e-08; 6.44108e+24; 3.17733e+13
-6.39008; 1; 4.02464e+07; 28.3104; -41.6349; 59.3489; 2.1106e-11; 8.48901e-10; 3.29253e-08; 6.44985e+24; 3.18976e+13
-6.38768; 1; 3.99576e+07; 28.2106; -41.4927; 59.1525; 2.32413e-11; 9.31219e-10; 3.5659e-08; 6.45863e+24; 3.20223e+13
-6.38528; 1; 3.96709e+07; 28.1112; -41.3509; 58.9567; 2.55827e-11; 1.02111e-09; 3.93235e-08; 6.46741e+24; 3.21475e+13
-6.38288; 1; 3.93863e+07; 28.0121; -41.2096; 58.7615; 2.81508e-11; 1.12002e-09; 4.30855e-08; 6.4762e+24; 3.22732e+13
-6.38048; 1; 3.91036e+07; 27.9133; -41.0688; 58.5669; 3.09671e-11; 1.22796e-09; 4.68476e-08; 6.485e+24; 3.23994e+13
-6.37808; 1; 3.8823e+07; 27.8149; -40.9284; 58.3729; 3.40534e-11; 1.34497e-09; 5.08212e-08; 6.4938e+24; 3.2526e+13
-6.37568; 1; 3.85445e+07; 27.7168; -40.7886; 58.1796; 3.74334e-11; 1.47315e-09; 5.59734e-08; 6.50261e+24; 3.26532e+13
-6.37327; 1; 3.82679e+07; 27.6191; -40.6491; 57.9868; 4.11359e-11; 1.6137e-09; 6.11256e-08; 6.51143e+24; 3.27808e+13
-6.37087; 1; 3.79933e+07; 27.5217; -40.5102; 57.7947; 4.51906e-11; 1.76661e-09; 6.62778e-08; 6.52025e+24; 3.29089e+13
-6.36847; 1; 3.77207e+07; 27.4246; -40.3717; 57.6031; 4.96273e-11; 1.93225e-09; 7.21766e-08; 6.52908e+24; 3.30375e+13
-6.36607; 1; 3.745e+07; 27.3279; -40.2336; 57.4122; 5.44804e-11; 2.11394e-09; 7.91989e-08; 6.53792e+24; 3.31665e+13
-6.36367; 1; 3.71813e+07; 27.2314; -40.096; 57.2218; 5.97898e-11; 2.31248e-09; 8.62213e-08; 6.54676e+24; 3.32961e+13
-6.36127; 1; 3.69145e+07; 27.1354; -39.9589; 57.0321; 6.5596e-11; 2.52789e-09; 9.32437e-08; 6.55561e+24; 3.34261e+13
-6.35887; 1; 3.66496e+07; 27.0396; -39.8222; 56.843; 7.19402e-11; 2.7614e-09; 1.01884e-07; 6.56446e+24; 3.35567e+13
-6.35647; 1; 3.63866e+07; 26.9442; -39.686; 56.6544; 7.88716e-11; 3.0174e-09; 1.1141e-07; 6.57332e+24; 3.36877e+13
-6.35407; 1; 3.61255e+07; 26.8491; -39.5502; 56.4665; 8.64449e-11; 3.29628e-09; 1.20937e-07; 6.58219e+24; 3.38192e+13
-6.35167; 1; 3.58663e+07; 26.7543; -39.4149; 56.2791; 9.47151e-11; 3.59802e-09; 1.30463e-07; 6.59107e+24; 3.39512e+13
-6.34927; 1; 3.56089e+07; 26.6598; -39.28; 56.0923; 1.03739e-10; 3.92582e-09; 1.42969e-07; 6.59995e+24; 3.40838e+13
-6.34687; 1; 3.53534e+07; 26.5657; -39.1456; 55.9062; 1.13588e-10; 4.28445e-09; 1.55832e-07; 6.60883e+24; 3.42168e+13
-6.34447; 1; 3.50997e+07; 26.4719; -39.0116; 55.7206; 1.24334e-10; 4.67396e-09; 1.68695e-07; 6.61773e+24; 3.43503e+13
-6.34207; 1; 3.48479e+07; 26.3784; -38.8781; 55.5356; 1.36052e-10; 5.09445e-09; 1.82178e-07; 6.62663e+24; 3.44844e+13
-6.33967; 1; 3.45978e+07; 26.2852; -38.745; 55.3512; 1.48822e-10; 5.55252e-09; 1.99466e-07; 6.63553e+24; 3.46189e+13
-6.33727; 1; 3.43496e+07; 26.1924; -38.6123; 55.1673; 1.62742e-10; 6.05208e-09; 2.16753e-07; 6.64445e+24; 3.4754e+13
-6.33487; 1; 3.41031e+07; 26.0999; -38.4801; 54.9841; 1.77911e-10; 6.59314e-09; 2.34041e-07; 6.65337e+24; 3.48895e+13
-6.33247; 1; 3.38584e+07; 26.0077; -38.3484; 54.8014; 1.94429e-10; 7.17675e-09; 2.53591e-07; 6.66229e+24; 3.50256e+13
-6.33007; 1; 3.36154e+07; 25.9158; -38.217; 54.6193; 2.1241e-10; 7.81325e-09; 2.76721e-07; 6.67122e+24; 3.51622e+13
-6.32767; 1; 3.33742e+07; 25.8242; -38.0861; 54.4378; 2.31985e-10; 8.50528e-09; 2.9985e-07; 6.68016e+24; 3.52993e+13
-6.32527; 1; 3.31347e+07; 25.7329; -37.9557; 54.2568; 2.53288e-10; 9.25282e-09; 3.22979e-07; 6.68911e+24; 3.54369e+13
-6.32286; 1; 3.2897e+07; 25.642; -37.8257; 54.0765; 2.76454e-10; 1.00596e-08; 3.50978e-07; 6.69806e+24; 3.55751e+13
-6.32046; 1; 3.26609e+07; 25.5513; -37.6961; 53.8967; 3.01642e-10; 1.09391e-08; 3.81784e-07; 6.70701e+24; 3.57137e+13
-6.31806; 1; 3.24266e+07; 25.461; -37.5669; 53.7174; 3.29031e-10; 1.18925e-08; 4.1259e-07; 6.71598e+24; 3.58529e+13
-6.31566; 1; 3.21939e+07; 25.371; -37.4382; 53.5388; 3.58797e-10; 1.29199e-08; 4.43396e-07; 6.72495e+24; 3.59926e+13
-6.31326; 1; 3.19629e+07; 25.2812; -37.3099; 53.3607; 3.91125e-10; 1.40306e-08; 4.83053e-07; 6.73392e+24; 3.61329e+13
-6.31086; 1; 3.17335e+07; 25.1918; -37.182; 53.1831; 4.26236e-10; 1.52392e-08; 5.23901e-07; 6.74291e+24; 3.62736e+13
-6.30846; 1; 3.15058e+07; 25.1027; -37.0545; 53.0062; 4.64366e-10; 1.65458e-08; 5.64749e-07; 6.7519e+24; 3.64149e+13
-6.30606; 1; 3.12797e+07; 25.0139; -36.9275; 52.8297; 5.0575e-10; 1.79508e-08; 6.07277e-07; 6.76089e+24; 3.65568e+13
-6.30366; 1; 3.10553e+07; 24.9254; -36.8009; 52.6539; 5.50642e-10; 1.94733e-08; 6.61204e-07; 6.76989e+24; 3.66991e+13
-6.30126; 1; 3.08325e+07; 24.8373; -36.6747; 52.4786; 5.99344e-10; 2.11252e-08; 7.1513e-07; 6.7789e+24; 3.6842e+13
-6.29886; 1; 3.06112e+07; 24.7494; -36.549; 52.3039; 6.52167e-10; 2.29066e-08; 7.69057e-07; 6.78792e+24; 3.69855e+13
-6.29646; 1; 3.03916e+07; 24.6618; -36.4236; 52.1297; 7.09422e-10; 2.48203e-08; 8.29351e-07; 6.79694e+24; 3.71294e+13
-6.29406; 1; 3.01735e+07; 24.5745; -36.2987; 51.956; 7.71461e-10; 2.68962e-08; 9.00234e-07; 6.80596e+24; 3.7274e+13
-6.29166; 1; 2.9957e+07; 24.4875; -36.1742; 51.783; 8.38686e-10; 2.91423e-08; 9.71118e-07; 6.815e+24; 3.7419e+13
-6.28926; 1; 2.9742e+07; 24.4008; -36.0501; 51.6104; 9.11508e-10; 3.15585e-08; 1.042e-06; 6.82404e+24; 3.75646e+13
-6.28686; 1; 2.95286e+07; 24.3144; -35.9264; 51.4384; 9.90339e-10; 3.41551e-08; 1.12651e-06; 6.83308e+24; 3.77108e+13
-6.28446; 1; 2.93167e+07; 24.2283; -35.8031; 51.267; 1.07566e-09; 3.69706e-08; 1.21929e-06; 6.84213e+24; 3.78575e+13
-6.28206; 1; 2.91064e+07; 24.1425; -35.6803; 51.0961; 1.16801e-09; 4.00088e-08; 1.31206e-06; 6.85119e+24; 3.80048e+13
-6.27966; 1; 2.88975e+07; 24.057; -35.5578; 50.9258; 1.26792e-09; 4.32697e-08; 1.40483e-06; 6.86026e+24; 3.81526e+13
-6.27726; 1; 2.86901e+07; 23.9718; -35.4358; 50.756; 1.37594e-09; 4.67789e-08; 1.52208e-06; 6.86933e+24; 3.8301e+13
-6.27485; 1; 2.84843e+07; 23.8869; -35.3141; 50.5867; 1.49274e-09; 5.05777e-08; 1.64299e-06; 6.8784e+24; 3.84499e+13
-6.27245; 1; 2.82799e+07; 23.8023; -35.1929; 50.418; 1.619e-09; 5.46668e-08; 1.7639e-06; 6.88749e+24; 3.85994e+13
-6.27005; 1; 2.8077e+07; 23.718; -35.0721; 50.2498; 1.75542e-09; 5.90467e-08; 1.88901e-06; 6.89658e+24; 3.87495e+13
-6.26765; 1; 2.78755e+07; 23.6339; -34.9517; 50.0821; 1.90276e-09; 6.37696e-08; 2.04593e-06; 6.90567e+24; 3.89001e+13
-6.26525; 1; 2.76755e+07; 23.5502; -34.8316; 49.915; 2.06188e-09; 6.88692e-08; 2.20286e-06; 6.91477e+24; 3.90513e+13
-6.26285; 1; 2.74769e+07; 23.4667; -34.712; 49.7484; 2.2337e-09; 7.43454e-08; 2.35978e-06; 6.92388e+24; 3.9203e+13
-6.26045; 1; 2.72797e+07; 23.3835; -34.5928; 49.5823; 2.41911e-09; 8.02057e-08; 2.53339e-06; 6.933e+24; 3.93554e+13
-6.25805; 1; 2.7084e+07; 23.3006; -34.474; 49.4168; 2.61914e-09; 8.65305e-08; 2.73622e-06; 6.94212e+24; 3.95083e+13
-6.25565; 1; 2.68896e+07; 23.218; -34.3555; 49.2518; 2.83493e-09; 9.33421e-08; 2.93904e-06; 6.95124e+24; 3.96618e+13
-6.25325; 1; 2.66967e+07; 23.1357; -34.2375; 49.0873; 3.06766e-09; 1.00641e-07; 3.14186e-06; 6.96038e+24; 3.98159e+13
-6.25085; 1; 2.65051e+07; 23.0536; -34.1199; 48.9234; 3.31851e-09; 1.08452e-07; 3.38025e-06; 6.96952e+24; 3.99705e+13
-6.24845; 1; 2.63149e+07; 22.9719; -34.0026; 48.7599; 3.58883e-09; 1.1688e-07; 3.64132e-06; 6.97866e+24; 4.01257e+13
-6.24605; 1; 2.61261e+07; 22.8904; -33.8858; 48.597; 3.88014e-09; 1.25934e-07; 3.9024e-06; 6.98781e+24; 4.02816e+13
-6.24365; 1; 2.59386e+07; 22.8092; -33.7693; 48.4346; 4.19394e-09; 1.35615e-07; 4.16347e-06; 6.99697e+24; 4.0438e+13
-6.24125; 1; 2.57525e+07; 22.7283; -33.6532; 48.2728; 4.53177e-09; 1.45988e-07; 4.4877e-06; 7.00614e+24; 4.0595e+13
-6.23885; 1; 2.55677e+07; 22.6476; -33.5376; 48.1114; 4.89546e-09; 1.57162e-07; 4.8224e-06; 7.01531e+24; 4.07525e+13
-6.23645; 1; 2.53843e+07; 22.5672; -33.4223; 47.9506; 5.28694e-09; 1.6914e-07; 5.1571e-06; 7.02448e+24; 4.09107e+13
-6.23405; 1; 2.52021e+07; 22.4872; -33.3074; 47.7902; 5.70814e-09; 1.81922e-07; 5.50151e-06; 7.03366e+24; 4.10695e+13
-6.23165; 1; 2.50213e+07; 22.4073; -33.1928; 47.6304; 6.1611e-09; 1.95641e-07; 5.92889e-06; 7.04285e+24; 4.12289e+13
-6.22925; 1; 2.48417e+07; 22.3278; -33.0787; 47.4711; 6.64823e-09; 2.10387e-07; 6.35627e-06; 7.05205e+24; 4.13889e+13
-6.22685; 1; 2.46635e+07; 22.2485; -32.9649; 47.3123; 7.17198e-09; 2.26158e-07; 6.78366e-06; 7.06125e+24; 4.15494e+13
-6.22444; 1; 2.44865e+07; 22.1695; -32.8515; 47.154; 7.73483e-09; 2.42972e-07; 7.25192e-06; 7.07046e+24; 4.17106e+13
-6.22204; 1; 2.43108e+07; 22.0908; -32.7385; 46.9963; 8.33949e-09; 2.61032e-07; 7.79551e-06; 7.07967e+24; 4.18724e+13
-6.21964; 1; 2.41364e+07; 22.0124; -32.6259; 46.839; 8.98908e-09; 2.80398e-07; 8.33909e-06; 7.08889e+24; 4.20348e+13
-6.21724; 1; 2.39632e+07; 21.9342; -32.5137; 46.6822; 9.68671e-09; 3.01068e-07; 8.88268e-06; 7.09811e+24; 4.21978e+13
-6.21484; 1; 2.37912e+07; 21.8563; -32.4018; 46.5259; 1.04356e-08; 3.23106e-07; 9.51316e-06; 7.10735e+24; 4.23615e+13
-6.21244; 1; 2.36205e+07; 21.7786; -32.2903; 46.3702; 1.12392e-08; 3.46768e-07; 1.02019e-05; 7.11658e+24; 4.25257e+13
-6.21004; 1; 2.3451e+07; 21.7012; -32.1792; 46.2149; 1.21017e-08; 3.72084e-07; 1.08905e-05; 7.12583e+24; 4.26906e+13
-6.20764; 1; 2.32827e+07; 21.6241; -32.0684; 46.0601; 1.30269e-08; 3.99054e-07; 1.15792e-05; 7.13508e+24; 4.2856e+13
-6.20524; 1; 2.31157e+07; 21.5473; -31.958; 45.9058; 1.4019e-08; 4.27831e-07; 1.24206e-05; 7.14433e+24; 4.30221e+13
-6.20284; 1; 2.29498e+07; 21.4707; -31.848; 45.752; 1.50826e-08; 4.58689e-07; 1.32898e-05; 7.1536e+24; 4.31889e+13
-6.20044; 1; 2.27851e+07; 21.3944; -31.7384; 45.5987; 1.62228e-08; 4.91635e-07; 1.4159e-05; 7.16286e+24; 4.33562e+13
-6.19804; 1; 2.26216e+07; 21.3183; -31.6291; 45.4459; 1.74446e-08; 5.26668e-07; 1.50489e-05; 7.17214e+24; 4.35242e+13
-6.19564; 1; 2.24593e+07; 21.2425; -31.5202; 45.2936; 1.87533e-08; 5.64105e-07; 1.61417e-05; 7.18142e+24; 4.36928e+13
-6.19324; 1; 2.22981e+07; 21.167; -31.4117; 45.1418; 2.01549e-08; 6.04164e-07; 1.72345e-05; 7.19071e+24; 4.38621e+13
-6.19084; 1; 2.21381e+07; 21.0917; -31.3035; 44.9905; 2.16559e-08; 6.46847e-07; 1.83274e-05; 7.2e+24; 4.40319e+13
-6.18844; 1; 2.19793e+07; 21.0167; -31.1957; 44.8396; 2.32625e-08; 6.92191e-07; 1.9514e-05; 7.2093e+24; 4.42025e+13
-6.18604; 1; 2.18216e+07; 20.9419; -31.0882; 44.6892; 2.49817e-08; 7.40677e-07; 2.08828e-05; 7.2186e+24; 4.43736e+13
-6.18364; 1; 2.1665e+07; 20.8674; -30.9811; 44.5394; 2.68211e-08; 7.92449e-07; 2.22516e-05; 7.22791e+24; 4.45454e+13
-6.18124; 1; 2.15095e+07; 20.7932; -30.8744; 44.39; 2.87888e-08; 8.47506e-07; 2.36204e-05; 7.23723e+24; 4.47179e+13
-6.17884; 1; 2.13552e+07; 20.7192; -30.768; 44.241; 3.08927e-08; 9.0599e-07; 2.51885e-05; 7.24655e+24; 4.48909e+13
-6.17644; 1; 2.12019e+07; 20.6455; -30.662; 44.0926; 3.31417e-08; 9.68505e-07; 2.68967e-05; 7.25588e+24; 4.50647e+13
-6.17403; 1; 2.10498e+07; 20.572; -30.5563; 43.9446; 3.55457e-08; 1.03512e-06; 2.86048e-05; 7.26522e+24; 4.52391e+13
-6.17163; 1; 2.08988e+07; 20.4988; -30.451; 43.7971; 3.81145e-08; 1.10584e-06; 3.0313e-05; 7.27456e+24; 4.54141e+13
-6.16923; 1; 2.07488e+07; 20.4258; -30.346; 43.6501; 4.08583e-08; 1.181e-06; 3.23679e-05; 7.2839e+24; 4.55898e+13
-6.16683; 1; 2.05999e+07; 20.3531; -30.2414; 43.5035; 4.37885e-08; 1.26125e-06; 3.44918e-05; 7.29326e+24; 4.57662e+13
-6.16443; 1; 2.04521e+07; 20.2806; -30.1372; 43.3575; 4.69175e-08; 1.34659e-06; 3.66157e-05; 7.30261e+24; 4.59432e+13
-6.16203; 1; 2.03054e+07; 20.2084; -30.0333; 43.2119; 5.02576e-08; 1.43704e-06; 3.87807e-05; 7.31198e+24; 4.61209e+13
-6.15963; 1; 2.01596e+07; 20.1364; -29.9297; 43.0667; 5.38214e-08; 1.53329e-06; 4.14119e-05; 7.32135e+24; 4.62992e+13
-6.15723; 1; 2.0015e+07; 20.0647; -29.8265; 42.922; 5.76239e-08; 1.63586e-06; 4.4043e-05; 7.33073e+24; 4.64783e+13
-6.15483; 1; 1.98714e+07; 19.9932; -29.7236; 42.7778; 6.16801e-08; 1.74474e-06; 4.66742e-05; 7.34011e+24; 4.66579e+13
-6.15243; 1; 1.97288e+07; 19.922; -29.6211; 42.6341; 6.60054e-08; 1.86002e-06; 4.95078e-05; 7.3495e+24; 4.68383e+13
-6.15003; 1; 1.95872e+07; 19.851; -29.519; 42.4908; 7.06161e-08; 1.98276e-06; 5.27558e-05; 7.35889e+24; 4.70194e+13
-6.14763; 1; 1.94467e+07; 19.7803; -29.4171; 42.348; 7.55308e-08; 2.1133e-06; 5.60038e-05; 7.36829e+24; 4.72011e+13
-6.14523; 1; 1.93071e+07; 19.7098; -29.3157; 42.2056; 8.07682e-08; 2.25163e-06; 5.92517e-05; 7.3777e+24; 4.73835e+13
-6.14283; 1; 1.91686e+07; 19.6396; -29.2145; 42.0637; 8.63471e-08; 2.39806e-06; 6.29295e-05; 7.38711e+24; 4.75666e+13
-6.14043; 1; 1.9031e+07; 19.5695; -29.1137; 41.9223; 9.22888e-08; 2.55391e-06; 6.69247e-05; 7.39653e+24; 4.77504e+13
-6.13803; 1; 1.88945e+07; 19.4998; -29.0132; 41.7813; 9.8616e-08; 2.71936e-06; 7.092e-05; 7.40596e+24; 4.79348e+13
-6.13563; 1; 1.87589e+07; 19.4303; -28.9131; 41.6408; 1.05352e-07; 2.8944e-06; 7.49152e-05; 7.41539e+24; 4.812e+13
-6.13323; 1; 1.86243e+07; 19.361; -28.8133; 41.5007; 1.1252e-07; 3.07976e-06; 7.9652e-05; 7.42482e+24; 4.83059e+13
-6.13083; 1; 1.84907e+07; 19.2919; -28.7139; 41.3611; 1.20147e-07; 3.27684e-06; 8.45492e-05; 7.43427e+24; 4.84924e+13
-6.12843; 1; 1.8358e+07; 19.2231; -28.6148; 41.2219; 1.28261e-07; 3.48568e-06; 8.94464e-05; 7.44372e+24; 4.86797e+13
-6.12603; 1; 1.82263e+07; 19.1545; -28.516; 41.0832; 1.36891e-07; 3.70627e-06; 9.44187e-05; 7.45317e+24; 4.88676e+13
-6.12362; 1; 1.80955e+07; 19.0862; -28.4175; 40.9449; 1.46066e-07; 3.9401e-06; 0.000100401; 7.46263e+24; 4.90563e+13
-6.12122; 1; 1.79656e+07; 19.0181; -28.3194; 40.807; 1.55819e-07; 4.18829e-06; 0.000106383; 7.4721e+24; 4.92457e+13
-6.11882; 1; 1.78367e+07; 18.9502; -28.2216; 40.6697; 1.66185e-07; 4.45084e-06; 0.000112365; 7.48157e+24; 4.94358e+13
-6.11642; 1; 1.77087e+07; 18.8826; -28.1241; 40.5327; 1.77199e-07; 4.72791e-06; 0.000118758; 7.49105e+24; 4.96266e+13
-6.11402; 1; 1.75816e+07; 18.8152; -28.027; 40.3962; 1.88897e-07; 5.02173e-06; 0.000126041; 7.50053e+24; 4.98181e+13
-6.11162; 1; 1.74555e+07; 18.7481; -27.9302; 40.2601; 2.01322e-07; 5.33303e-06; 0.000133323; 7.51002e+24; 5.00103e+13
-6.10922; 1; 1.73302e+07; 18.6811; -27.8337; 40.1245; 2.14515e-07; 5.66181e-06; 0.000140606; 7.51951e+24; 5.02033e+13
-6.10682; 1; 1.72059e+07; 18.6144; -27.7376; 39.9893; 2.28518e-07; 6.00866e-06; 0.000148763; 7.52902e+24; 5.0397e+13
-6.10442; 1; 1.70824e+07; 18.548; -27.6417; 39.8546; 2.43379e-07; 6.37637e-06; 0.000157598; 7.53852e+24; 5.05914e+13
-6.10202; 1; 1.69598e+07; 18.4817; -27.5462; 39.7203; 2.59148e-07; 6.76528e-06; 0.000166434; 7.54804e+24; 5.07865e+13
-6.09962; 1; 1.68381e+07; 18.4157; -27.451; 39.5864; 2.75876e-07; 7.17541e-06; 0.000175269; 7.55755e+24; 5.09824e+13
-6.09722; 1; 1.67173e+07; 18.3499; -27.3562; 39.453; 2.93615e-07; 7.6082e-06; 0.000185603; 7.56708e+24; 5.1179e+13
-6.09482; 1; 1.65974e+07; 18.2844; -27.2616; 39.32; 3.12423e-07; 8.06656e-06; 0.000196287; 7.57661e+24; 5.13763e+13
-6.09242; 1; 1.64783e+07; 18.2191; -27.1674; 39.1874; 3.32362e-07; 8.55057e-06; 0.000206971; 7.58615e+24; 5.15744e+13
-6.09002; 1; 1.636e+07; 18.154; -27.0735; 39.0552; 3.53495e-07; 9.06023e-06; 0.000217781; 7.59569e+24; 5.17732e+13
-6.08762; 1; 1.62426e+07; 18.0891; -26.9799; 38.9235; 3.75883e-07; 9.59846e-06; 0.000230658; 7.60524e+24; 5.19728e+13
-6.08522; 1; 1.61261e+07; 18.0244; -26.8866; 38.7922; 3.99601e-07; 1.01676e-05; 0.000243535; 7.61479e+24; 5.21731e+13
-6.08282; 1; 1.60104e+07; 17.96; -26.7936; 38.6613; 4.24722e-07; 1.07677e-05; 0.000256411; 7.62435e+24; 5.23742e+13
-6.08042; 1; 1.58955e+07; 17.8958; -26.701; 38.5309; 4.51321e-07; 1.13989e-05; 0.000270077; 7.63392e+24; 5.2576e+13
-6.07802; 1; 1.57814e+07; 17.8318; -26.6087; 38.4008; 4.79477e-07; 1.20658e-05; 0.000285547; 7.64349e+24; 5.27786e+13
-6.07562; 1; 1.56682e+07; 17.768; -26.5166; 38.2712; 5.09278e-07; 1.27698e-05; 0.000301016; 7.65306e+24; 5.29819e+13
-6.07321; 1; 1.55558e+07; 17.7045; -26.4249; 38.1421; 5.40814e-07; 1.3511e-05; 0.000316485; 7.66265e+24; 5.3186e+13
-6.07081; 1; 1.54441e+07; 17.6412; -26.3335; 38.0133; 5.74174e-07; 1.42904e-05; 0.000333638; 7.67224e+24; 5.33908e+13
-6.06841; 1; 1.53333e+07; 17.5781; -26.2424; 37.8849; 6.09457e-07; 1.51135e-05; 0.000352162; 7.68183e+24; 5.35964e+13
-6.06601; 1; 1.52233e+07; 17.5152; -26.1516; 37.757; 6.46769e-07; 1.59811e-05; 0.000370686; 7.69143e+24; 5.38028e+13
-6.06361; 1; 1.51141e+07; 17.4525; -26.0612; 37.6295; 6.86217e-07; 1.68931e-05; 0.000389209; 7.70104e+24; 5.401e+13
-6.06121; 1; 1.50056e+07; 17.3901; -25.971; 37.5024; 7.27909e-07; 1.78524e-05; 0.000410597; 7.71065e+24; 5.42179e+13
-6.05881; 1; 1.48979e+07; 17.3278; -25.8811; 37.3757; 7.71968e-07; 1.88646e-05; 0.000432708; 7.72027e+24; 5.44266e+13
-6.05641; 1; 1.4791e+07; 17.2658; -25.7915; 37.2494; 8.1852e-07; 1.99298e-05; 0.000454818; 7.72989e+24; 5.46361e+13
-6.05401; 1; 1.46849e+07; 17.204; -25.7023; 37.1236; 8.67693e-07; 2.10481e-05; 0.00047712; 7.73952e+24; 5.48464e+13
-6.05161; 1; 1.45795e+07; 17.1424; -25.6133; 36.9981; 9.19618e-07; 2.2225e-05; 0.000503429; 7.74915e+24; 5.50574e+13
-6.04921; 1; 1.44749e+07; 17.081; -25.5246; 36.873; 9.74445e-07; 2.34651e-05; 0.000529739; 7.75879e+24; 5.52693e+13
-6.04681; 1; 1.4371e+07; 17.0199; -25.4363; 36.7484; 1.03232e-06; 2.47683e-05; 0.000556048; 7.76844e+24; 5.54819e+13
-6.04441; 1; 1.42679e+07; 16.9589; -25.3482; 36.6242; 1.09341e-06; 2.61352e-05; 0.000583791; 7.77809e+24; 5.56953e+13
-6.04201; 1; 1.41655e+07; 16.8982; -25.2604; 36.5003; 1.15786e-06; 2.7574e-05; 0.000614999; 7.78775e+24; 5.59096e+13
-6.03961; 1; 1.40639e+07; 16.8376; -25.173; 36.3769; 1.22585e-06; 2.90877e-05; 0.000646207; 7.79741e+24; 5.61246e+13
-6.03721; 1; 1.3963e+07; 16.7773; -25.0858; 36.2539; 1.29756e-06; 3.06764e-05; 0.000677415; 7.80708e+24; 5.63404e+13
-6.03481; 1; 1.38628e+07; 16.7172; -24.9989; 36.1312; 1.37319e-06; 3.2342e-05; 0.000711697; 7.81676e+24; 5.65571e+13
-6.03241; 1; 1.37633e+07; 16.6573; -24.9123; 36.009; 1.45291e-06; 3.40947e-05; 0.000748602; 7.82644e+24; 5.67745e+13
-6.03001; 1; 1.36646e+07; 16.5976; -24.826; 35.8872; 1.53694e-06; 3.5936e-05; 0.000785508; 7.83612e+24; 5.69928e+13
-6.02761; 1; 1.35665e+07; 16.5381; -24.74; 35.7657; 1.62551e-06; 3.78659e-05; 0.000822413; 7.84581e+24; 5.72118e+13
-6.02521; 1; 1.34692e+07; 16.4788; -24.6543; 35.6447; 1.71881e-06; 3.98893e-05; 0.000864514; 7.85551e+24; 5.74317e+13
-6.0228; 1; 1.33725e+07; 16.4197; -24.5689; 35.524; 1.8171e-06; 4.20167e-05; 0.000908024; 7.86521e+24; 5.76525e+13
-6.0204; 1; 1.32766e+07; 16.3609; -24.4838; 35.4038; 1.92061e-06; 4.42486e-05; 0.000951534; 7.87492e+24; 5.7874e+13
-6.018; 1; 1.31813e+07; 16.3022; -24.3989; 35.2839; 2.02962e-06; 4.6585e-05; 0.000995301; 7.88464e+24; 5.80964e+13
-6.0156; 1; 1.30867e+07; 16.2437; -24.3144; 35.1644; 2.14436e-06; 4.90356e-05; 0.00104644; 7.89436e+24; 5.83196e+13
